data,titulo,imagem,link
2025-02-12 11:05:34,Projeto de Lei que revoga de multas arbitrárias por limpeza de terrenos é aprovado por unanimidade pelos vereadores de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2025/02/202502121112051739369525f32d90.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1636#pesquisa
2025-02-05 10:48:33,"Em votação unânime, ruas do Jardim Regina e do Loteamento Residencial e Comercial Vila Castro recebem novas denominações",https://www.pindamonhangaba.sp.leg.br/news/2025/02/2025020510504917387634495bc050.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1633#pesquisa
2025-01-29 13:59:27,"Municipalização de travessa na Estrada Municipal João Francisco da Silva, no Feital, é aprovada pelos vereadores de Pindamonhangaba ",https://www.pindamonhangaba.sp.leg.br/news/2025/01/20250129140443173817028315b0a0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1632#pesquisa
2025-01-13 11:09:22,Projeto de Lei que altera estrutura organizacional da Prefeitura recebe aprovação em sessão extraordinária da Câmara de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2025/01/202501131111581736777518659ae0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1624#pesquisa
2025-01-06 14:40:55,Mesa Diretora 2025-2026 e Comissões Permanentes são eleitas e empossadas oficialmente na Câmara de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2025/01/202501061445591736185559802600.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1619#pesquisa
2024-12-17 10:27:29,"Em votação unânime, Vereadores aprovam Projeto de Lei que institui o Fundo Municipal de Saneamento Ambiental de Pindamonhangaba ",https://www.pindamonhangaba.sp.leg.br/news/2024/12/202412171029331734442173e4d5d0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1617#pesquisa
2024-12-11 16:39:12,"Pauta de votação da Ordem do Dia, com 9 projetos e mais 7 inclusões, movimentou o plenário em sessão ordinária da Câmara de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2024/12/202412111642451733946165bde710.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1614#pesquisa
2024-12-04 14:33:54,Atletas de várias modalidades esportivas são agraciados com homenagens e honrarias em sessão solene na Câmara de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2024/12/2024120414354417333337443791c0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1613#pesquisa
2024-12-04 11:46:54,Nota pública: Esclarecimentos sobre a Transmissão da 42ª Sessão Ordinária,https://www.pindamonhangaba.sp.leg.br/news/2024/12/202412041147471733323667d5dd60.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1612#pesquisa
2024-12-04 11:35:03,"Com 492 emendas, Pindamonhangaba terá Orçamento de R$ 1.103.354.000,00 para 2025, aponta Projeto de Lei aprovado pelo Poder Legislativo",https://www.pindamonhangaba.sp.leg.br/news/2024/12/2024120411390517333231450d1750.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1611#pesquisa
