data,titulo,ementa,autoria,link
2013-12-10 00:00:00,LEI COMPLEMENTAR N.º 033/2013,DISPÕE SOBRE A DESAFETAÇÃO DE ÁREA E DOAÇÃO À EMPRESA ENGINEERING ASSEMBLY INDÚSTRIA E COMÉRCIO DE MÁQUINAS - FERRAMENTAS PARA AUTOMAÇÃO INDUSTRIAL LTDA.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109660#pesquisa
2013-12-10 00:00:00,LEI COMPLEMENTAR N.º 034/2013,"ALTERA A LEI COMPLEMENTAR N° 09, DE QUE INSTITUI O CÓDIGO DE EDIFICAÇÕES DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109661#pesquisa
2013-11-20 00:00:00,LEI COMPLEMENTAR N.º 032/2013,"ALTERA A LEI COMPLEMENTAR N° 30, DE 08 DE JULHO DE 2013, QUE AUTORIZA O EXECUTIVO MUNICIPAL A FAZER DOAÇÃO DE UMA ÁREA, COM ENCARGO, PARA O SERVIÇO SOCIAL DA INDÚSTRIA - SESI, PARA INSTALAÇÃO DE CENTRO EDUCACIONAL E ANFITEATRO PELO SESI NO MUNICÍPIO.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109659#pesquisa
2013-11-05 00:00:00,LEI COMPLEMENTAR N.º 031/2013,"AUTORIZA O PODER EXECUTIVO MUNICIPAL A ADQUIRIR, POR DOAÇÃO COM ENCARGO, ÁREA LOCALIZADA NO BAIRRO DO FEITAL, DISTRITO DE MOREIRA CÉSAR, PARA FINS DE PROLONGAMENTO DA AVENIDA ESTRUTURAL.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109658#pesquisa
2013-07-08 00:00:00,LEI COMPLEMENTAR N.º 030/2013,"AUTORIZA O EXECUTIVO MUNICIPAL A FAZER DOAÇÃO DE UMA ÁREA, COM ENCARGO, PARA O SERVIÇO SOCIAL DA INDÚSTRIA - SESI, PARA INSTALAÇÃO DE CENTRO EDUCACIONAL E ANFITEATRO PELO SESI NO MUNICÍPIO.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109657#pesquisa
2013-05-29 00:00:00,LEI COMPLEMENTAR N.º 029/2013,"ALTERA A LEI COMPLEMENTAR N° 26, DE 05 DE SETEMBRO DE 2012 QUE DISPÕE SOBRE A LEGALIZAÇÃO DE EDIFICAÇÕES CLANDESTINAS E IRREGULARES NO MUNICÍPIO E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109656#pesquisa
2012-11-27 00:00:00,LEI COMPLEMENTAR N.º 027/2012,"ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N° 09 DE 16 DE DEZEMBRO DE 2008, QUE INSTITUI O CÓDIGO DE EDIFICAÇÕES DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109654#pesquisa
2012-11-27 00:00:00,LEI COMPLEMENTAR N.º 028/2012,"ALTERA ANEXOS DA LEI COMPLEMENTAR N° 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109655#pesquisa
2012-09-05 00:00:00,LEI COMPLEMENTAR N.º 026/2012,DISPÕE SOBRE A LEGALIZAÇÃO DE EDIFICAÇÕES CLANDESTINAS E IRREGULARES NO MUNICÍPIO E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109653#pesquisa
2011-12-21 00:00:00,LEI COMPLEMENTAR N.º 025/2011,"ALTERA E ACRESCENTA ANEXO DA LEI COMPLEMENTAR N° 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109652#pesquisa
