data,titulo,ementa,autoria,link
2025-06-30 16:14:45,MOÇÃO DE CONGRATULAÇÕES N.º 184/2025,"MOÇÃO DE CONGRATULAÇÕES à equipe de Ginástica Artística de Pindamonhangaba, pelos excelentes resultados conquistados na Copa São Paulo de Ginástica Artística, promovida pela Federação Paulista de Ginástica, realizada em nossa cidade, no Ginásio Municipal, com a participação de mais de 150 atletas de diversas regiões do Estado.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136979#pesquisa
2025-06-30 16:14:25,MOÇÃO DE REPÚDIO N.º 183/2025,"MOÇÃO DE REPÚDIO AO PROJETO “ESPECIALIZA E EQUALIZA”
A Câmara Municipal de Pindamonhangaba, no uso de suas atribuições legais e regimentais, manifesta, por meio desta Moção, seu veemente repúdio à continuidade do projeto “Especializa e Equaliza”, implementado pelo Tribunal Regional do Trabalho da 15ª Região.",Norberto Moraes,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136989#pesquisa
2025-06-30 16:13:24,MOÇÃO DE CONGRATULAÇÕES N.º 182/2025,"MOÇÃO DE CONGRATULAÇÕES ao Corpo de Bombeiros de Pindamonhangaba, pelo atendimento ágil, preciso e salvador prestado no último domingo (28 de junho de 2025), que evitou uma tragédia e salvou a vida de um bebê em situação de emergência respiratória; e pelo Dia Nacional do Bombeiro (02 de julho)",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136974#pesquisa
2025-06-30 16:12:08,MOÇÃO DE CONGRATULAÇÕES N.º 181/2025,"MOÇÃO DE CONGRATULAÇÕES à Associação Grupo Autismo Pinda, pelo seu primeiro ano de atuação em Pindamonhangaba, promovendo inclusão, dignidade e apoio às pessoas com Transtorno do Espectro Autista (TEA) e suas famílias.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136967#pesquisa
2025-06-30 15:01:54,MOÇÃO DE CONGRATULAÇÕES N.º 180/2025,"Congratulações à Equipe do Vôlei Adaptado Masculino, Categoria B (70 +), que brilhou ao conquistar a medalha de ouro, na 27º Edição do JOMI (Jogos da Melhor Idade).",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136796#pesquisa
2025-06-30 14:58:53,MOÇÃO DE CONGRATULAÇÕES N.º 179/2025,"Congratulações à Equipe do Vôlei Adaptado Masculino, Categoria A (60 +), que brilhou ao conquistar a medalha de ouro, sagrando-se campeão, na 27º Edição do JOMI (Jogos da Melhor Idade).",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136795#pesquisa
2025-06-30 14:57:03,MOÇÃO DE CONGRATULAÇÕES N.º 178/2025,"Congratulações à Equipe do Basquete 3x3 Masculino, Categoria 60+, que brilhou ao conquistar a medalha de ouro, na 27º Edição do JOMI (Jogos da Melhor Idade).",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136915#pesquisa
2025-06-26 13:55:36,MOÇÃO DE CONGRATULAÇÕES N.º 177/2025,"Moção de Congratulações à Secretaria Municipal de Cultura e Turismo e a toda a sua equipe, pela conquista do Selo Referência Nacional 2025, concedido pela ANCEC – Agência Nacional de Cultura, Empreendedorismo e Comunicação.",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136791#pesquisa
2025-06-23 16:41:32,MOÇÃO DE CONGRATULAÇÕES N.º 176/2025,"Moção de Congratulações aos Ilustríssimos Senhores Gabriel dos Santos Ribeiro e Guilherme Salgado Cardoso, pelo recebimento, no dia 18 de junho de 2025, da farda branca de classe, boina e medalha de Fuzileiro Naval.Tal conquista representa não apenas a superação de desafios físicos e emocionais, mas também o compromisso com os valores da disciplina, honra e dedicação ao serviço da Pátria. O recebimento desses símbolos tradicionais da formação militar é motivo de orgulho para seus familiares, amigos e para toda a nossa comunidade.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136669#pesquisa
2025-06-23 16:38:46,MOÇÃO DE CONGRATULAÇÕES N.º 175/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura - Magrão, apresenta a presente Moção de Congratulações à Ilustríssima Senhora Silvia Mendes de Almeida, ex-secretária municipal de Saúde, pelos relevantes e valorosos serviços prestados à frente da Secretaria de Saúde de nosso município. Durante sua gestão, a Sra. Silvia Mendes demonstrou compromisso, dedicação e competência exemplar na condução das políticas públicas de saúde, sempre pautando suas ações pelo respeito à população, transparência na administração e empenho em garantir atendimento digno e humanizado aos munícipes.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136691#pesquisa
2025-06-23 16:38:03,MOÇÃO DE CONGRATULAÇÕES N.º 174/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura - Magrão, apresenta a presente Moção de Congratulações à Ilustríssima Senhora Ana Cláudia Macedo, por sua nomeação para atuar como responsável pela prestação dos serviços do Sistema Único de Saúde (SUS) na Santa Casa de Misericórdia de Pindamonhangaba. A assunção dessa função representa não apenas uma importante conquista pessoal e profissional, mas também um grande compromisso com a saúde pública e com a população de Pindamonhangaba, especialmente os que mais dependem dos atendimentos realizados por meio do SUS.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136693#pesquisa
2025-06-23 16:37:05,MOÇÃO DE CONGRATULAÇÕES N.º 173/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura - Magrão, apresenta a presente Moção de Congratulações à Ilustríssima Senhora Roberta Abreu Faria, pela sua recente nomeação como Secretária Municipal de Saúde de Pindamonhangaba.
Ao assumir uma das pastas mais relevantes da administração pública, essencial para o bem-estar da população e para o desenvolvimento social do município, a Sra. Roberta Abreu Faria assume também o compromisso com a continuidade do aprimoramento dos serviços de saúde, com responsabilidade, sensibilidade e espírito público.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136692#pesquisa
2025-06-23 16:35:29,MOÇÃO DE CONGRATULAÇÕES N.º 172/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura - Magrão, apresenta a presente Moção de Congratulações ao jovem estudante Luis Gustavo Mello Correa Guimarães, de 20 anos, aluno do curso de Engenharia Mecânica Aeroespacial, em reconhecimento ao seu destaque acadêmico e à sua relevante contribuição científica por meio do Projeto Antares, voltado à fabricação de foguetes com fins científicos. Luis Gustavo é motivo de orgulho para Pindamonhangaba, sendo exemplo de dedicação, talento e empenho na área da ciência e da tecnologia. Sua atuação no desenvolvimento do Projeto Antares demonstra não apenas sua excelência técnica, mas também seu compromisso com o avanço do conhecimento e a aplicação prática da engenharia aeroespacial.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136697#pesquisa
2025-06-23 15:09:44,MOÇÃO DE CONGRATULAÇÕES N.º 171/2025,"Moção de Congratulações ao Pastor Presidente do campo de Pindamonhangaba Pr. Daniel Pires de Morais, responsável por unidades da Igreja Evangélica Avivamento Bíblico.",Felipe César Filho - FC,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136670#pesquisa
2025-06-23 13:41:10,MOÇÃO DE CONGRATULAÇÕES N.º 170/2025,"Á Equipe de Natação – Águas Abertas de Pindamonhangaba, em reconhecimento ao excelente desempenho na 6ª Etapa da Maratona Aquática Paulista, realizada no dia 22 de junho de 2025, na cidade de Caraguatatuba, como parte do Circuito Paulista de Águas Abertas.",Professor Felipe Guimarães,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136666#pesquisa
2025-06-23 13:40:47,MOÇÃO DE CONGRATULAÇÕES N.º 169/2025,"Ao atleta Pedro Leandro da Silva, em reconhecimento à sua expressiva conquista no Campeonato Musclecontest, realizado na cidade de Taubaté, em 21 de junho de 2025.",Professor Felipe Guimarães,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136664#pesquisa
2025-06-23 13:40:22,MOÇÃO DE CONGRATULAÇÕES N.º 168/2025,"A atleta Ana Luiza Alves dos Santos, em reconhecimento ao seu excelente desempenho no Campeonato Musclecontest, realizado na cidade de Taubaté no dia 21 de junho de 2025.",Professor Felipe Guimarães,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136663#pesquisa
2025-06-16 16:58:48,MOÇÃO DE CONGRATULAÇÕES N.º 167/2025,"MOÇÃO DE CONGRATULAÇÕES à Escola de Dança Gorette Von Gal, pelos seus 20 anos de dedicação à arte, à cultura e à formação de gerações por meio da dança.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136550#pesquisa
2025-06-16 16:40:18,MOÇÃO DE CONGRATULAÇÕES N.º 166/2025,"MOÇÃO DE CONGRATULAÇÕES ao Sr. Juliano Borges, Coordenador Estadual de Juventude do Governo do Estado de São Paulo, em reconhecimento à sua presença na cerimônia de posse do Conselho Municipal da Juventude de Pindamonhangaba, realizada em 23 de janeiro de 2025, bem como por sua relevante contribuição para o fortalecimento das políticas públicas de juventude no município.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136442#pesquisa
