data,titulo,link
2020-11-04 09:45:00,Pauta da 39ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/429#pesquisa
2020-10-29 09:45:00,Pauta da 38ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/428#pesquisa
2020-10-19 14:40:00,Pauta da 37ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/427#pesquisa
2020-10-13 14:35:00,Pauta da 36ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/426#pesquisa
2020-10-05 14:45:00,Pauta da 35ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/425#pesquisa
2020-09-28 14:45:00,Pauta da 34ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/424#pesquisa
2020-09-21 14:40:00,Pauta da 33ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/423#pesquisa
2020-09-14 14:40:00,Pauta da 32ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/422#pesquisa
2020-09-09 14:40:00,Pauta da 31ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/421#pesquisa
2020-08-31 14:35:00,Pauta da 30ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/420#pesquisa
2020-08-24 14:53:00,Pauta da 29ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/419#pesquisa
2020-08-17 14:45:00,Pauta da 28ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/418#pesquisa
2020-08-10 14:35:00,Pauta da 27ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/417#pesquisa
2020-08-03 14:45:00,Pauta da 26ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/416#pesquisa
2020-07-13 14:30:00,Pauta da 25ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/415#pesquisa
2020-07-06 14:29:00,Pauta da 24ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/414#pesquisa
2020-06-29 14:30:00,Pauta da 23ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/413#pesquisa
2020-06-22 14:35:00,Pauta da 22ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/412#pesquisa
2020-06-15 14:30:00,Pauta da 21ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/411#pesquisa
2020-06-08 14:43:00,Pauta da 20ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/410#pesquisa
2020-06-01 14:30:00,Pauta da 19ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/409#pesquisa
2020-05-26 14:20:00,Pauta da 18ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/408#pesquisa
2020-05-18 14:40:00,Pauta da 17ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/407#pesquisa
2020-05-11 14:25:00,Pauta da 16ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/406#pesquisa
2020-05-04 14:25:00,Pauta da 15ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/405#pesquisa
2020-04-27 14:20:00,Pauta da 14ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/404#pesquisa
2020-04-20 14:40:00,Pauta da 13ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/403#pesquisa
2020-04-17 14:50:00,Pauta da 12ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/402#pesquisa
2020-04-08 15:20:00,Pauta da 1ª Sessão Extraordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/401#pesquisa
2020-04-06 10:05:00,Pauta da 11ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/400#pesquisa
2020-04-02 09:20:00,Pauta da 10ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/399#pesquisa
2020-04-01 09:20:00,Pauta da 9ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/398#pesquisa
2020-03-16 18:24:00,Pauta da 8ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/397#pesquisa
2020-03-09 18:30:00,Pauta da 7ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/396#pesquisa
2020-03-02 18:15:00,Pauta da 6ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/395#pesquisa
2020-02-28 14:20:00,Pauta da 5ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/394#pesquisa
2020-02-17 18:24:00,Pauta da 4ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/393#pesquisa
2020-02-10 18:27:00,Pauta da 3ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/392#pesquisa
2020-02-03 18:30:00,Pauta da 2ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/391#pesquisa
2020-01-27 18:20:00,Pauta da 1ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/390#pesquisa
2019-12-16 18:20:00,Pauta da 45ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/389#pesquisa
2019-12-09 18:30:00,Pauta da 44ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/388#pesquisa
2019-12-02 18:30:00,Pauta da 43ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/387#pesquisa
2019-11-25 18:25:00,Pauta da 42ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/386#pesquisa
2019-11-18 18:25:00,Pauta da 41ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/385#pesquisa
2019-11-11 18:26:00,Pauta da 40ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/384#pesquisa
2019-11-04 18:27:00,Pauta da 39ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/383#pesquisa
2019-10-30 14:15:00,Pauta da 38ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/382#pesquisa
2019-10-21 18:30:00,Pauta da 37ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/381#pesquisa
2019-10-14 18:30:00,Pauta da 36ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/380#pesquisa
2019-10-07 18:28:00,Pauta da 35ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/379#pesquisa
2019-09-30 18:25:00,Pauta da 34ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/378#pesquisa
2019-09-23 18:35:00,Pauta da 33ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/377#pesquisa
2019-09-16 18:36:00,Pauta da 32ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/376#pesquisa
2019-09-09 18:51:00,Pauta da 31ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/375#pesquisa
2019-09-02 18:18:00,Pauta da 30ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/374#pesquisa
2019-08-26 18:27:00,Pauta da 29ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/373#pesquisa
2019-08-19 18:25:00,Pauta da 28ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/372#pesquisa
2019-08-12 18:22:00,Pauta da 27ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/371#pesquisa
2019-08-05 18:15:00,Pauta da 26ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/370#pesquisa
2019-07-15 18:23:00,Pauta da 25ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/369#pesquisa
2019-07-11 09:20:00,Pauta da 24ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/368#pesquisa
2019-07-01 18:00:00,Pauta da 23ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/367#pesquisa
2019-06-24 18:10:00,Pauta da 22ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/366#pesquisa
2019-06-17 18:10:00,Pauta da 21ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/365#pesquisa
2019-06-10 18:10:00,Pauta da 20ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/364#pesquisa
2019-06-03 18:15:00,Pauta da 19ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/363#pesquisa
2019-05-27 18:18:00,Pauta da 18ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/362#pesquisa
2019-05-20 18:20:00,Pauta da 17ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/361#pesquisa
2019-05-13 18:20:00,Pauta da 16ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/360#pesquisa
2019-05-06 18:25:00,Pauta da 15ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/359#pesquisa
2019-04-29 18:24:00,Pauta da 14ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/358#pesquisa
2019-04-23 17:08:00,Pauta da 13ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/357#pesquisa
2019-04-15 18:15:00,Pauta da 12ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/356#pesquisa
2019-04-08 18:15:00,Pauta da 11ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/355#pesquisa
2019-04-01 18:25:00,Pauta da 10ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/354#pesquisa
2019-03-25 18:15:00,Pauta da 9ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/353#pesquisa
2019-03-18 18:15:00,Pauta da 8ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/352#pesquisa
2019-03-11 18:15:00,Pauta da 7ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/351#pesquisa
2019-03-07 17:20:00,Pauta da 6ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/350#pesquisa
2019-02-25 18:15:00,Pauta da 5ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/349#pesquisa
2019-02-18 18:20:00,Pauta da 4ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/348#pesquisa
2019-02-11 18:25:00,Pauta da 3ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/347#pesquisa
2019-02-04 18:40:00,Pauta da 2ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/346#pesquisa
2019-01-28 18:15:00,Pauta da 1ª Sessão Ordinária de 2019,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/345#pesquisa
2018-12-19 19:40:00,Pauta da 3ª Sessão Extraordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/344#pesquisa
2018-12-17 19:06:00,Pauta da 44ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/343#pesquisa
2018-12-10 18:45:00,Pauta da 43ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/342#pesquisa
2018-12-03 18:24:00,Pauta da 42ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/340#pesquisa
2018-12-03 17:00:00,Pauta da 2ª Sessão Extraordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/341#pesquisa
2018-11-26 19:05:00,Pauta da 41ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/339#pesquisa
2018-11-19 19:00:00,Pauta da 40ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/338#pesquisa
2018-11-12 19:06:00,Pauta da 39ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/337#pesquisa
2018-11-05 18:57:00,Pauta da 38ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/336#pesquisa
2018-10-29 18:25:00,Pauta da 37ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/335#pesquisa
2018-10-22 18:40:00,Pauta da 36ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/334#pesquisa
2018-10-15 18:45:00,Pauta da 35ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/332#pesquisa
2018-10-10 19:05:00,Pauta da 1ª Sessão Extraordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/333#pesquisa
2018-10-08 18:40:00,Pauta da 34ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/331#pesquisa
2018-10-01 18:50:00,Pauta da 33ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/330#pesquisa
2018-09-24 18:45:00,Pauta da 32ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/329#pesquisa
2018-09-17 18:30:00,Pauta da 31ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/328#pesquisa
2018-09-10 18:35:00,Pauta da 30ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/327#pesquisa
2018-09-03 18:35:00,Pauta da 29ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/326#pesquisa
2018-08-27 18:40:00,Pauta da 28ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/325#pesquisa
2018-08-20 18:38:00,Pauta da 27ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/324#pesquisa
2018-08-13 18:26:00,Pauta da 26ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/323#pesquisa
2018-08-06 18:25:00,Pauta da 25ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/322#pesquisa
2018-07-11 10:00:00,Pauta da 24ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/321#pesquisa
2018-07-03 18:28:00,Pauta da 23ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/320#pesquisa
2018-06-25 18:11:00,Pauta da 22ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/319#pesquisa
2018-06-18 18:14:00,Pauta da 21ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/318#pesquisa
2018-06-11 18:27:00,Pauta da 20ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/317#pesquisa
2018-06-04 18:15:00,Pauta da 19ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/316#pesquisa
2018-05-28 18:36:00,Pauta da 18ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/315#pesquisa
2018-05-21 18:47:00,Pauta da 17ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/314#pesquisa
2018-05-14 18:40:00,Pauta da 16ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/313#pesquisa
2018-05-07 18:33:00,Pauta da 15ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/312#pesquisa
2018-05-03 14:28:00,Pauta da 14ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/311#pesquisa
2018-04-23 18:27:00,Pauta da 13ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/310#pesquisa
2018-04-16 18:30:00,Pauta da 12ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/309#pesquisa
2018-04-09 18:30:00,Pauta da 11ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/308#pesquisa
2018-04-06 14:15:00,Pauta da 10ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/307#pesquisa
2018-03-26 18:27:00,Pauta da 9ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/306#pesquisa
2018-03-19 18:19:00,Pauta da 8ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/305#pesquisa
2018-03-12 18:30:00,Pauta da 7ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/304#pesquisa
2018-03-05 18:14:00,Pauta da 6ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/303#pesquisa
2018-02-26 18:36:00,Pauta da 5ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/302#pesquisa
2018-02-19 18:35:00,Pauta da 4ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/301#pesquisa
2018-02-15 18:35:00,Pauta da 3ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/300#pesquisa
2018-02-05 18:30:00,Pauta da 2ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/299#pesquisa
2018-01-29 18:00:00,Pauta da 1ª Sessão Ordinária de 2018,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/298#pesquisa
2017-12-18 18:34:00,Pauta da 44ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/297#pesquisa
2017-12-11 18:45:00,Pauta da 43ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/296#pesquisa
2017-12-04 18:15:00,Pauta da 42ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/295#pesquisa
2017-11-27 18:27:00,Pauta da 41ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/294#pesquisa
2017-11-20 18:37:00,Pauta da 40ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/293#pesquisa
2017-11-13 18:35:00,Pauta da 39ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/292#pesquisa
2017-11-06 18:25:00,Pauta da 38ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/291#pesquisa
2017-10-30 18:28:00,Pauta da 37ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/290#pesquisa
2017-10-23 18:25:00,Pauta da 36ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/289#pesquisa
2017-10-16 18:23:00,Pauta da 35ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/288#pesquisa
2017-10-09 18:30:00,Pauta da 34ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/287#pesquisa
2017-10-02 18:40:00,Pauta da 33ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/286#pesquisa
2017-09-25 18:40:00,Pauta da 32ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/285#pesquisa
2017-09-18 18:33:00,Pauta da 31ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/284#pesquisa
2017-09-11 18:54:00,Pauta da 30ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/283#pesquisa
2017-09-04 18:25:00,Pauta da 29ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/282#pesquisa
2017-08-28 18:30:00,Pauta da 28ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/281#pesquisa
2017-08-21 18:20:00,Pauta da 27ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/280#pesquisa
2017-08-14 18:28:00,Pauta da 26ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/279#pesquisa
2017-08-07 18:30:00,Pauta da 25ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/278#pesquisa
2017-07-25 17:15:00,Pauta da 7ª Sessão Extraordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/277#pesquisa
2017-07-11 18:30:00,Pauta da 24ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/276#pesquisa
2017-07-03 18:10:00,Pauta da 23ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/275#pesquisa
2017-06-26 18:30:00,Pauta da 22ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/274#pesquisa
2017-06-19 18:37:00,Pauta da 21ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/273#pesquisa
2017-06-12 18:28:00,Pauta da 20ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/272#pesquisa
2017-06-05 18:30:00,Pauta da 19ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/271#pesquisa
2017-05-31 17:20:00,Pauta da 6ª Sessão Extraordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/270#pesquisa
2017-05-29 18:47:00,Pauta da 18ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/269#pesquisa
2017-05-22 18:34:00,Pauta da 17ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/268#pesquisa
2017-05-15 19:00:00,Pauta da 16ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/267#pesquisa
2017-05-08 18:21:00,Pauta da 15ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/266#pesquisa
2017-05-04 18:35:00,Pauta da 14ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/265#pesquisa
2017-04-24 18:31:00,Pauta da 13ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/264#pesquisa
2017-04-19 18:30:00,Pauta da 12ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/263#pesquisa
2017-04-10 18:33:00,Pauta da 11ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/262#pesquisa
2017-04-03 18:17:00,Pauta da 10ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/261#pesquisa
2017-03-27 18:25:00,Pauta da 9ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/260#pesquisa
2017-03-20 18:25:00,Pauta da 8ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/259#pesquisa
2017-03-13 18:30:00,Pauta da 7ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/258#pesquisa
2017-03-06 18:30:00,Pauta da 6ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/257#pesquisa
2017-03-03 18:10:00,Pauta da 5ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/256#pesquisa
2017-02-20 18:30:00,Pauta da 4ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/255#pesquisa
2017-02-13 18:30:00,Pauta da 3ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/254#pesquisa
2017-02-06 18:20:00,Pauta da 2ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/252#pesquisa
2017-02-02 18:21:00,Pauta da 5ª Sessão Extraordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/253#pesquisa
2017-01-30 18:21:00,Pauta da 1ª Sessão Ordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/250#pesquisa
2017-01-30 18:06:00,Pauta da 4ª Sessão Extraordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/251#pesquisa
2017-01-30 17:20:00,Pauta da 3ª Sessão Extraordinária de 2017,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/249#pesquisa
