data,titulo,ementa,autoria,link
2024-10-31 16:35:03,VETO N.º 027/2024 AO SUBSTITUTIVO N.º 013/2024 AO PROJETO DE LEI ORDINÁRIA N.º 116/2024,"COMUNICA VETO AO AUTÓGRAFO Nº 117/2024 QUE   ALTERA O ARTIGO 15 E ACRESCENTA OS CAPÍTULOS VI, VII E VIII NA LEI 6.636/2023, QUE DISPÕE SOBRE A INSTITUIÇÃO DO ESTATUTO DE PROTEÇÃO, DEFESA E BEM-ESTAR ANIMAL E CONTROLE DAS POPULAÇÕES DE ANIMAIS DOMÉSTICOS NO MUNICÍPIO DE PINDAMONHANGABA, E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/128300#pesquisa
2024-07-26 10:26:10,VETO N.º 026/2024 AO PROJETO DE LEI ORDINÁRIA N.º 108/2024,"Comunica VETO TOTAL ao Autógrafo nº 85/2024 que fixa o valor venal somente do terreno, como base para regularização de imóveis, que ainda se encontram em contratos e compromisso de compra e venda, adquiridos anterior ao ano de 2018.  ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/124796#pesquisa
2024-07-12 15:48:47,VETO N.º 025/2024 AO PROJETO DE LEI COMPLEMENTAR N.º 002/2024,"Comunica VETO TOTAL ao Autógrafo nº 79/2024 que altera a Lei Complementar nº 71/2023 que dispõe sobre a regularização das edificações no Município de Pindamonhangaba, e dá outras providências.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/124422#pesquisa
2024-07-12 15:47:29,VETO N.º 024/2024 AO PROJETO DE LEI ORDINÁRIA N.º 107/2024,Comunica VETO PARCIAL ao Autógrafo nº 80/2024 que reconhece e declara o Movimento Cultural Hip Hop como patrimônio cultural do Município de Pindamonhangaba e dá outras providências. ,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/124423#pesquisa
2024-05-24 10:02:19,VETO N.º 023/2024 AO PROJETO DE LEI ORDINÁRIA N.º 037/2024,Comunica VETO TOTAL ao Autógrafo nº 57/2024 que dispõe sobre a disponibilização de repelentes nas escolas municipais de Pindamonhangaba e dá outras providências. ,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/122476#pesquisa
2024-04-24 13:21:30,VETO N.º 022/2024 AO PROJETO DE LEI ORDINÁRIA N.º 020/2024,"Comunica VETO TOTAL Autógrafo nº 49/2024 que denomina de CRISTÓVÃO ALVES FRANCO, a Rua Projetada 17, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121250#pesquisa
2024-04-24 13:21:14,VETO N.º 021/2024 AO PROJETO DE LEI ORDINÁRIA N.º 019/2024,"Comunica VETO TOTAL Autógrafo nº 48/2024 que denomina de LUIZ FERREIRA-EX COMBATENTE DA 2ª GUERRA MUNDIAL, a Rua Projetada 04, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121248#pesquisa
2024-04-24 13:21:00,VETO N.º 020/2024 AO PROJETO DE LEI ORDINÁRIA N.º 018/2024,"Comunica VETO TOTAL Autógrafo nº 47/2024 que denomina de Mariza Nanci de Paiva Alves, a Rua Projetada 16, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121246#pesquisa
2024-04-24 13:20:45,VETO N.º 019/2024 AO PROJETO DE LEI ORDINÁRIA N.º 017/2024,"Comunica VETO TOTAL Autógrafo nº 46/2024 que denomina de Sebastião Rodrigues Simões, a Rua Projetada 06, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121245#pesquisa
2024-04-24 13:20:27,VETO N.º 018/2024 AO PROJETO DE LEI ORDINÁRIA N.º 016/2024,"Comunica VETO TOTAL ao Autógrafo nº 41/2024 que denomina  de José Cruz da Silva, a Rua Projetada 12, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121243#pesquisa
2024-04-24 13:20:11,VETO N.º 017/2024 AO PROJETO DE LEI ORDINÁRIA N.º 015/2024,"Comunica VETO TOTAL ao Autógrafo nº 40/2024 que denomina  de Luzia de Lourdes Pereira Bueno, a Rua Projetada 11, do Loteamento Terra Nova, Residencial Pacaembu.
 ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121242#pesquisa
2024-04-24 13:19:54,VETO N.º 016/2024 AO PROJETO DE LEI ORDINÁRIA N.º 014/2024,"Comunica VETO TOTAL ao Autógrafo nº 39/2024 que denomina  de  Maria Ramos da Conceição, a Rua Projetada 10, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121240#pesquisa
2024-04-24 13:19:39,VETO N.º 015/2024 AO PROJETO DE LEI ORDINÁRIA N.º 013/2024,"Comunica VETO TOTAL ao Autógrafo nº 38/2024 que denomina  de  Severina Ramos da Silva, a Rua Projetada 9, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121237#pesquisa
2024-04-24 13:19:20,VETO N.º 014/2024 AO PROJETO DE LEI ORDINÁRIA N.º 012/2024,"Comunica VETO TOTAL ao Autógrafo nº 37/2024 que denomina  de  Maria Aparecida de Oliveira Oliveira, a Rua Projetada 8, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121236#pesquisa
