data,titulo,imagem,link
2024-09-26 17:00:00,Audiência Pública Relatório Detalhado do Quadrimestre Anterior (RDQA) 2° Quad 2024,https://i.ytimg.com/vi/gT72Xt9KVqY/mqdefault.jpg,https://www.youtube.com/watch?v=gT72Xt9KVqY
2024-09-23 19:00:00,Sessão Solene Comemoração a 22ª Semana Evangélica,https://i.ytimg.com/vi/adr_7Q6Yv8U/mqdefault.jpg,https://www.youtube.com/watch?v=adr_7Q6Yv8U
2024-09-23 14:00:00,32ª Sessão Ordinária 2024,https://i.ytimg.com/vi/FhmBJ17uZDw/mqdefault.jpg,https://www.youtube.com/watch?v=FhmBJ17uZDw
2024-09-19 14:00:00,Sessão Solene 14ª Semana da Mobilização Social pela Educação de Pindamonhangaba,https://i.ytimg.com/vi/4n3q-bWzgUs/mqdefault.jpg,https://www.youtube.com/watch?v=4n3q-bWzgUs
2024-09-16 14:00:00,31ª Sessão Ordinária 2024,https://i.ytimg.com/vi/4vwRya-yVww/mqdefault.jpg,https://www.youtube.com/watch?v=4vwRya-yVww
2024-09-09 19:00:00,Sessão Solene Dia do Pastor - 2024,https://i.ytimg.com/vi/HGIQaflWGkQ/mqdefault.jpg,https://www.youtube.com/watch?v=HGIQaflWGkQ
2024-09-09 14:00:00,30ª Sessão Ordinária 2024,https://i.ytimg.com/vi/2CX-2nJJUMs/mqdefault.jpg,https://www.youtube.com/watch?v=2CX-2nJJUMs
2024-09-02 14:00:00,29ª Sessão Ordinária 2024,https://i.ytimg.com/vi/e4hvakNSMMs/mqdefault.jpg,https://www.youtube.com/watch?v=e4hvakNSMMs
2024-08-27 17:00:00,28ª Sessão Ordinária 2024,https://i.ytimg.com/vi/Y_Y9NEjYwi0/mqdefault.jpg,https://www.youtube.com/watch?v=Y_Y9NEjYwi0
2024-08-20 17:00:00, 27ª Sessão Ordinária 2024,https://i.ytimg.com/vi/GrtsQHeWmTY/mqdefault.jpg,https://www.youtube.com/watch?v=GrtsQHeWmTY
2024-08-12 16:00:00,26ª Sessão Ordinária 2024,https://i.ytimg.com/vi/KIOwP25nwR0/mqdefault.jpg,https://www.youtube.com/watch?v=KIOwP25nwR0
2024-08-06 17:00:00,25ª Sessão Ordinária 2024,https://i.ytimg.com/vi/o-HKC5jKQyw/mqdefault.jpg,https://www.youtube.com/watch?v=o-HKC5jKQyw
2024-07-12 15:31:42,24ª Sessão Ordinária 2024,https://i.ytimg.com/vi/IDdRQtpu3is/mqdefault.jpg,https://www.youtube.com/watch?v=IDdRQtpu3is
2024-07-03 08:16:04,23ª Sessão Ordinária 2024,https://i.ytimg.com/vi/wfczuHiaUjg/mqdefault.jpg,https://www.youtube.com/watch?v=wfczuHiaUjg
2024-06-26 18:30:00,Sessão Solene em Comemoração ao Dia Municipal de Combate às Drogas - 2024,https://i.ytimg.com/vi/ZQMYo5HMsM8/mqdefault.jpg,https://www.youtube.com/watch?v=ZQMYo5HMsM8
2024-06-24 17:00:00, 22ª Sessão Ordinária 2024,https://i.ytimg.com/vi/TuLVXHlFENU/mqdefault.jpg,https://www.youtube.com/watch?v=TuLVXHlFENU
2024-06-18 18:19:57,21ª Sessão Ordinária 2024,https://i.ytimg.com/vi/NJvohZqZmW8/mqdefault.jpg,https://www.youtube.com/watch?v=NJvohZqZmW8
2024-06-11 17:00:00, 20ª Sessão Ordinária 2024,https://i.ytimg.com/vi/b_Frd0QBjcY/mqdefault.jpg,https://www.youtube.com/watch?v=b_Frd0QBjcY
2024-06-10 19:00:00,Sessão Solene Dia da Assembleia de Deus - 2024,https://i.ytimg.com/vi/C5twwlooDV8/mqdefault.jpg,https://www.youtube.com/watch?v=C5twwlooDV8
2024-06-04 17:00:00,19ª Sessão Ordinária 2024,https://i.ytimg.com/vi/Q1PLkrVgnfU/mqdefault.jpg,https://www.youtube.com/watch?v=Q1PLkrVgnfU
2024-05-29 17:00:00,Congresso Técnico 26º Jogos da Melhor Idade,https://i.ytimg.com/vi/WPrSj65bKGA/mqdefault.jpg,https://www.youtube.com/watch?v=WPrSj65bKGA
2024-05-28 19:00:00,Sessão Solene Dia do Assistente Social - 2024,https://i.ytimg.com/vi/CE7N835DAXA/mqdefault.jpg,https://www.youtube.com/watch?v=CE7N835DAXA
2024-05-28 17:00:00,18ª Sessão Ordinária 2024,https://i.ytimg.com/vi/7hUmGKgFvY4/mqdefault.jpg,https://www.youtube.com/watch?v=7hUmGKgFvY4
2024-05-27 17:00:00,Audiência Pública Relatório Detalhado do Quadrimestre Anterior (RDQA) 1° Quad 2024,https://i.ytimg.com/vi/ATPaCKqPjc0/mqdefault.jpg,https://www.youtube.com/watch?v=ATPaCKqPjc0
2024-05-21 19:00:00,Audiência Pública Diretrizes Orçamentárias 2025,https://i.ytimg.com/vi/pVsRIXB6fmI/mqdefault.jpg,https://www.youtube.com/watch?v=pVsRIXB6fmI
2024-05-21 17:00:00,17ª Sessão Ordinária 2024,https://i.ytimg.com/vi/ytgpGKhrWTY/mqdefault.jpg,https://www.youtube.com/watch?v=ytgpGKhrWTY
2024-05-14 17:00:00,16ª Sessão Ordinária 2024,https://i.ytimg.com/vi/gJ-_SdYrLl4/mqdefault.jpg,https://www.youtube.com/watch?v=gJ-_SdYrLl4
2024-05-07 17:00:00,15ª Sessão Ordinária 2024,https://i.ytimg.com/vi/pE8ZJhwLvDw/mqdefault.jpg,https://www.youtube.com/watch?v=pE8ZJhwLvDw
2024-04-30 19:00:00,Sessão Solene Comemoração ao Dia do Metalúrgico e da Metalúrgica,https://i.ytimg.com/vi/2pZlfWHkfjI/mqdefault.jpg,https://www.youtube.com/watch?v=2pZlfWHkfjI
2024-04-30 17:00:00,14ª Sessão Ordinária 2024,https://i.ytimg.com/vi/0FtS9jsE9jc/mqdefault.jpg,https://www.youtube.com/watch?v=0FtS9jsE9jc
2024-04-23 19:00:00,Sessão Solene Comemoração à Sociedade São Vicente de Paulo - 2024,https://i.ytimg.com/vi/G400S-30nOc/mqdefault.jpg,https://www.youtube.com/watch?v=G400S-30nOc
2024-04-23 17:00:00,13ª Sessão Ordinária 2024,https://i.ytimg.com/vi/hF4LCNyd9x4/mqdefault.jpg,https://www.youtube.com/watch?v=hF4LCNyd9x4
2024-04-18 17:00:00,"Audiência Pública Revisão do Código de Edificações de Pinda (LC 09, de 16/12/2008)",https://i.ytimg.com/vi/g1l1B-jSKbA/mqdefault.jpg,https://www.youtube.com/watch?v=g1l1B-jSKbA
2024-04-16 19:00:00,Sessão Solene Dia Mundial do Escoteiro - 2024,https://i.ytimg.com/vi/JeXkIo84FUY/mqdefault.jpg,https://www.youtube.com/watch?v=JeXkIo84FUY
2024-04-16 17:00:00,12ª Sessão Ordinária 2024,https://i.ytimg.com/vi/g525mhS7Kuk/mqdefault.jpg,https://www.youtube.com/watch?v=g525mhS7Kuk
2024-04-10 17:00:00,Audiência Pública Código de Limpeza Municipal,https://i.ytimg.com/vi/DC2H051WynU/mqdefault.jpg,https://www.youtube.com/watch?v=DC2H051WynU
2024-04-09 17:00:00,11ª Sessão Ordinária 2024,https://i.ytimg.com/vi/cslKBsHQqXQ/mqdefault.jpg,https://www.youtube.com/watch?v=cslKBsHQqXQ
2024-04-08 17:00:00,Audiência Pública Lei Complementar n° 66/2022 Plano Diretor Participativo de Pinda,https://i.ytimg.com/vi/wpKYeOrzdsM/mqdefault.jpg,https://www.youtube.com/watch?v=wpKYeOrzdsM
2024-04-05 11:44:00,1ª Sessão Extraordinária 2024,https://i.ytimg.com/vi/L8pKIJj6c_A/mqdefault.jpg,https://www.youtube.com/watch?v=L8pKIJj6c_A
2024-04-03 17:00:00,Audiência Pública: Política Municipal de Meio Ambiente,https://i.ytimg.com/vi/BdCRprWWHwc/mqdefault.jpg,https://www.youtube.com/watch?v=BdCRprWWHwc
2024-04-02 17:00:00,10ª Sessão Ordinária 2024,https://i.ytimg.com/vi/FaWBNwJFM_k/mqdefault.jpg,https://www.youtube.com/watch?v=FaWBNwJFM_k
2024-03-26 17:00:00,9ª Sessão Ordinária 2024,https://i.ytimg.com/vi/Qr9ZaLo8PlU/mqdefault.jpg,https://www.youtube.com/watch?v=Qr9ZaLo8PlU
2024-03-19 17:00:00,8ª Sessão Ordinária 2024,https://i.ytimg.com/vi/pVme1rYfaMA/mqdefault.jpg,https://www.youtube.com/watch?v=pVme1rYfaMA
2024-03-12 17:00:00,7ª Sessão Ordinária 2024,https://i.ytimg.com/vi/6j-bCus2GkQ/mqdefault.jpg,https://www.youtube.com/watch?v=6j-bCus2GkQ
2024-03-05 19:00:00,Sessão Solene Dia Internacional da Mulher - 2024,https://i.ytimg.com/vi/7aXprZVKcwA/mqdefault.jpg,https://www.youtube.com/watch?v=7aXprZVKcwA
2024-03-05 17:00:00, 6ª Sessão Ordinária 2024,https://i.ytimg.com/vi/u42gEpQPxWM/mqdefault.jpg,https://www.youtube.com/watch?v=u42gEpQPxWM
2024-02-29 17:00:00,Audiência Pública - Apresentação do Relatório Detalhado do Quadrimestre Anterior (RDQA) referente ao 3° quadrimestre de 2023.,https://i.ytimg.com/vi/KfO6uIFk_Vg/mqdefault.jpg,https://www.youtube.com/watch?v=KfO6uIFk_Vg
2024-02-27 17:00:00,5ª Sessão Ordinária 2024,https://i.ytimg.com/vi/9hot-SO8UAI/mqdefault.jpg,https://www.youtube.com/watch?v=9hot-SO8UAI
2024-02-27 17:00:00,5ª Sessão Ordinária 2024,https://i.ytimg.com/vi/9hot-SO8UAI/mqdefault.jpg,https://www.youtube.com/watch?v=9hot-SO8UAI
2024-02-26 17:00:00,Metas Fiscais do Município 3° quadrimestre de 2023,https://i.ytimg.com/vi/u-8MuLMKj3Q/mqdefault.jpg,https://www.youtube.com/watch?v=u-8MuLMKj3Q
2024-02-20 19:30:00,Lançamento da Campanha da Fraternidade 2024,https://i.ytimg.com/vi/0-YX9BPWoaw/mqdefault.jpg,https://www.youtube.com/watch?v=0-YX9BPWoaw
2024-02-20 17:00:00,4ª Sessão Ordinária 2024,https://i.ytimg.com/vi/GeKwPdSeC98/mqdefault.jpg,https://www.youtube.com/watch?v=GeKwPdSeC98
2024-02-15 14:00:00,3ª Sessão Ordinária 2024,https://i.ytimg.com/vi/qM9PHn4nLFA/mqdefault.jpg,https://www.youtube.com/watch?v=qM9PHn4nLFA
2024-02-06 17:00:00,2ª Sessão Ordinária 2024,https://i.ytimg.com/vi/UX0UiWGEHgI/mqdefault.jpg,https://www.youtube.com/watch?v=UX0UiWGEHgI
2024-01-30 17:00:00,1ª Sessão Ordinária 2024,https://i.ytimg.com/vi/3-S9PBPx9PI/mqdefault.jpg,https://www.youtube.com/watch?v=3-S9PBPx9PI
2023-12-18 17:00:00,45ª Sessão Ordinária 2023,https://i.ytimg.com/vi/_KZh71DfPUA/mqdefault.jpg,https://www.youtube.com/watch?v=_KZh71DfPUA
2023-12-14 18:00:00, Discussão PL nº 209/23 Código de Posturas do Município de Pinda,https://i.ytimg.com/vi/3LCzUelkbw0/mqdefault.jpg,https://www.youtube.com/watch?v=3LCzUelkbw0
2023-12-13 17:00:00,Comemoração ao Dia Municipal da Pessoa com Deficiência 2023,https://i.ytimg.com/vi/F8TesqDD2nI/mqdefault.jpg,https://www.youtube.com/watch?v=F8TesqDD2nI
2023-12-12 18:00:00,Comemoração ao Esportista do Ano - 2023,https://i.ytimg.com/vi/KadJRLShst0/mqdefault.jpg,https://www.youtube.com/watch?v=KadJRLShst0
2023-12-12 17:00:10,44ª Sessão Ordinária 2023,https://i.ytimg.com/vi/WxHw1a4HaDM/mqdefault.jpg,https://www.youtube.com/watch?v=WxHw1a4HaDM
2023-12-05 17:00:00,43ª Sessão Ordinária 2023,https://i.ytimg.com/vi/X4Nq7yayDrc/mqdefault.jpg,https://www.youtube.com/watch?v=X4Nq7yayDrc
2023-12-01 17:00:00,Plano Municipal de Saneamento Básico Secretaria de Meio Ambiente,https://i.ytimg.com/vi/NJa_J_b5HB0/mqdefault.jpg,https://www.youtube.com/watch?v=NJa_J_b5HB0
2023-11-28 17:00:00,42ª Sessão Ordinária 2023,https://i.ytimg.com/vi/O55SMdKZFE4/mqdefault.jpg,https://www.youtube.com/watch?v=O55SMdKZFE4
2023-11-23 17:00:00,Projeto de Lei de Parcelamento do Solo do Município de Pinda,https://i.ytimg.com/vi/-Hgrm6672o4/mqdefault.jpg,https://www.youtube.com/watch?v=-Hgrm6672o4
2023-11-22 17:00:00,Estima Receita e fixa Despesa do Município para 2024,https://i.ytimg.com/vi/EK4M9vxWTKU/mqdefault.jpg,https://www.youtube.com/watch?v=EK4M9vxWTKU
2023-11-21 17:00:00,Comemoração ao Dia da Consciência Negra - 2023,https://i.ytimg.com/vi/75nGOigtZPo/mqdefault.jpg,https://www.youtube.com/watch?v=75nGOigtZPo
2023-11-21 17:00:00,41ª Sessão Ordinária 2023,https://i.ytimg.com/vi/EtZhODSiZPo/mqdefault.jpg,https://www.youtube.com/watch?v=EtZhODSiZPo
2023-11-14 17:00:00,40ª Sessão Ordinária 2023,https://i.ytimg.com/vi/Un5uHAhD-Jk/mqdefault.jpg,https://www.youtube.com/watch?v=Un5uHAhD-Jk
2023-11-07 17:00:00,39ª Sessão Ordinária 2023,https://i.ytimg.com/vi/GVsSwVE7T78/mqdefault.jpg,https://www.youtube.com/watch?v=GVsSwVE7T78
2023-11-06 17:00:00,Discussão sobre Prestação de Serviço da EDP Município de Pinda,https://i.ytimg.com/vi/bvPAuu7J-YA/mqdefault.jpg,https://www.youtube.com/watch?v=bvPAuu7J-YA
2023-10-31 17:00:00,Comemoração ao Dia do Servidor Público - 2023,https://i.ytimg.com/vi/WJ4gxuKH1is/mqdefault.jpg,https://www.youtube.com/watch?v=WJ4gxuKH1is
2023-10-31 17:00:00,38ª Sessão Ordinária 2023,https://i.ytimg.com/vi/vWh-6FVkpwQ/mqdefault.jpg,https://www.youtube.com/watch?v=vWh-6FVkpwQ
2023-10-30 17:00:00, Homenagem aos 506 anos da Reforma Protestante - 2023,https://i.ytimg.com/vi/P2Ey-gnc-So/mqdefault.jpg,https://www.youtube.com/watch?v=P2Ey-gnc-So
